active_probe_id,proposal_mode,sweep_label,sampling_relative_angle_bin,nn_distance_12d,overall_abs_error,weighted_abs_error,failure_class,C1_abs_error,C3_abs_error,A1_vector_error,B2_vector_error,A2_vector_error,S3_vector_error,A3_vector_error,true_S3_amp,true_A3_amp,true_B2_amp,relative_angle_A3_S3,relative_angle_B2_S3,relative_angle_A3_S3_category,relative_angle_B2_S3_category
active_probe_00020,genetic_algorithm,coupled_full_random,A1_S3:oblique;B2_S3:oblique;A3_S3:oblique,1.0542587041854858,3.018845319747925,0.041019827127456665,not_top_failure,0.8891983032226562,0.035729050636291504,1.5922642946243286,0.03587619587779045,0.21685411036014557,30.33184051513672,0.8182231783866882,96.72601318359375,91.58055877685547,2.78037166595459,152.46830564536208,41.400264479188195,oblique,oblique
active_probe_00021,far_nn,coupled_full_random,A1_S3:oblique;B2_S3:oblique;A3_S3:aligned_or_anti_aligned,0.8608418703079224,2.549745798110962,0.03805580362677574,not_top_failure,5.428108215332031,0.03910791873931885,1.6810287237167358,0.1022140309214592,0.22674058377742767,14.04433536529541,5.561648368835449,58.6065673828125,96.1275863647461,2.087449073791504,6.323875552488033,-130.03455897237274,aligned_or_anti_aligned,oblique
active_probe_00022,genetic_algorithm,coupled_full_random,A1_S3:orthogonal;B2_S3:oblique;A3_S3:oblique,1.0391926765441895,2.5574495792388916,0.03843796253204346,not_top_failure,0.60968017578125,0.0035013407468795776,5.289028167724609,0.06558264046907425,0.34302666783332825,10.652300834655762,9.93663501739502,92.29165649414062,94.08284759521484,3.0,144.9882743589817,157.24440392237932,oblique,oblique
active_probe_00023,sobol_lhs,coupled_full_random,A1_S3:oblique;B2_S3:oblique;A3_S3:orthogonal,0.7038840651512146,1.2916425466537476,0.019545219838619232,not_top_failure,2.2858009338378906,0.004086494445800781,1.623266577720642,0.07727130502462387,0.26311010122299194,5.317200183868408,3.251368522644043,6.409095764160156,96.6552734375,2.194805383682251,-95.73751247132958,137.60907582944412,orthogonal,oblique
active_probe_00024,genetic_algorithm,coupled_full_random,A1_S3:aligned_or_anti_aligned;B2_S3:oblique;A3_S3:orthogonal,1.2150636911392212,4.781668663024902,0.0748768076300621,coverage_limited_sparse_failure,4.379219055175781,0.053498774766922,12.92453384399414,0.2953752279281616,0.4654616117477417,17.540727615356445,11.203600883483887,100.0,100.0,3.0,88.07842311669287,131.1794202207455,orthogonal,oblique
active_probe_00025,residual_jitter,coupled_full_random,A1_S3:orthogonal;B2_S3:orthogonal;A3_S3:oblique,0.7656393051147461,0.9686707854270935,0.01758386753499508,not_top_failure,3.0046353340148926,0.018381953239440918,0.806729793548584,0.17449550330638885,0.30014294385910034,3.9775824546813965,1.45087730884552,19.795570373535156,25.678424835205078,2.9526987075805664,-147.1005931106932,-68.9266049418776,oblique,orthogonal
active_probe_00026,far_nn,coupled_full_random,A1_S3:oblique;B2_S3:oblique;A3_S3:orthogonal,0.6989269256591797,1.9132057428359985,0.028471268713474274,not_top_failure,2.6895751953125,0.0056732892990112305,2.116253137588501,0.08755260705947876,0.2726549804210663,11.319941520690918,3.9580554962158203,94.20076751708984,99.02500915527344,1.8690658807754517,79.01507017224378,-43.99462018046586,orthogonal,oblique
active_probe_00027,far_nn,coupled_full_random,A1_S3:oblique;B2_S3:anti_aligned;A3_S3:orthogonal,0.7239234447479248,1.3453189134597778,0.021537311375141144,not_top_failure,0.42424774169921875,0.004098415374755859,1.8989871740341187,0.09303536266088486,0.3191191256046295,5.234575271606445,4.102538108825684,23.148283004760742,56.2932014465332,1.9412775039672852,101.06516656523968,-178.1663269994433,orthogonal,anti_aligned
active_probe_00028,bridge_anchor,coupled_full_random,A1_S3:oblique;B2_S3:anti_aligned;A3_S3:oblique,0.4660612940788269,0.6789376139640808,0.011610913090407848,not_top_failure,0.3234443664550781,0.0037459135055541992,0.9155729413032532,0.08735781908035278,0.09015203267335892,3.2476673126220703,1.4909600019454956,47.200904846191406,7.547090530395508,2.0561020374298096,-132.0088239263125,-166.06475131248982,oblique,anti_aligned
active_probe_00029,residual_jitter,coupled_full_random,A1_S3:oblique;B2_S3:oblique;A3_S3:orthogonal,0.7415302395820618,2.710484266281128,0.046698834747076035,not_top_failure,2.3684797286987305,0.015046071261167526,8.912050247192383,0.383123517036438,0.24681991338729858,11.501873970031738,4.461559772491455,55.68111801147461,95.52725982666016,0.8437597155570984,76.32885338158735,65.4428100194232,orthogonal,oblique
active_probe_00030,genetic_algorithm,coupled_full_random,A1_S3:orthogonal;B2_S3:oblique;A3_S3:anti_aligned,1.1043025255203247,7.7207255363464355,0.11514951288700104,coverage_limited_sparse_failure,3.451263427734375,0.03645489737391472,14.050355911254883,0.3244848847389221,0.4825092554092407,36.08428192138672,18.328365325927734,100.0,99.85172271728516,3.0,-176.0532441416322,119.82855436723696,anti_aligned,oblique
active_probe_00031,far_nn,coupled_full_random,A1_S3:aligned_or_anti_aligned;B2_S3:anti_aligned;A3_S3:orthogonal,0.6803081035614014,3.3061482906341553,0.04744254797697067,not_top_failure,5.13690185546875,0.011199593544006348,3.558779001235962,0.10825156420469284,0.33922743797302246,18.823579788208008,3.247209310531616,76.52200317382812,69.94623565673828,2.373671531677246,-100.52033261254752,-168.56713781189973,orthogonal,anti_aligned
