split,row_key,row_index,sweep_label,dataset_version,nn_distance_12d,overall_abs_error,weighted_abs_error,C1_abs_error,C3_abs_error,A1_vector_error,B2_vector_error,A2_vector_error,S3_vector_error,A3_vector_error,true_S3_amp,true_A3_amp,true_B2_amp,relative_angle_A3_S3,relative_angle_B2_S3,nn_distance_quartile
blind,d5fd7a049788ad6bf569,501953,coupled_full_random,enhanced_v12_benchmark_v2,0.47962167859077454,6.265449047088623,0.09074559807777405,8.896530151367188,0.03702664375305176,8.633926060336407,0.27293879055952486,0.26077404520753994,38.978338803296616,4.976456160095914,91.73086922213683,31.585184338246016,1.9419855592077582,127.70094283589435,98.19853284220721,q4_farthest
blind,62a08ef50128fc03838e,552188,coupled_full_random,enhanced_v12_benchmark_v2,0.8534305691719055,5.595224857330322,0.09064504504203796,4.947349548339844,0.020386487245559692,10.48232434266647,0.49943806470233076,0.4182018636370778,13.010870274399636,20.422714689653013,87.89243408019551,93.96760467515274,2.862332040543628,111.2761737189827,61.584542258599186,q4_farthest
stress,dc1862a48f3ae3d1785a,557141,coupled_full_random,enhanced_v12_benchmark_v2,0.5293675065040588,6.321355819702148,0.08797100186347961,4.443916320800781,0.01701188087463379,9.1509841138424,0.15366380067457366,0.1991597719542981,40.57768563368779,4.6038870275620525,78.5257759878898,32.26983780226969,1.2266626340261528,142.77055907577676,-87.57435995440491,q4_farthest
stress,97f9c52c4485923e60cc,533622,coupled_C1_C3_A2_random,enhanced_v12_benchmark_v2,0.07027279585599899,5.824995517730713,0.08674439042806625,59.4637565612793,0.2505216598510742,0.7067198992531963,0.054320025618072414,1.3632945757766897,3.250789908612771,2.104762368446694,0.0,0.0,0.0,0.0,0.0,q2
stress,ce9ec41cbcb25825d7b5,562261,coupled_sparse_random,enhanced_v12_benchmark_v2,0.3615332543849945,6.090505599975586,0.08484968543052673,5.1569671630859375,0.014988303184509277,10.435229578431786,0.19071925305540377,0.3746831672716158,39.17247273674497,2.5769356438936124,0.0,89.9327507298804,0.0,62.67101133938138,0.0,q4_farthest
stress,7c9977fcb1b4ec714ec6,568065,coupled_full_random,enhanced_v12_benchmark_v2,0.6450619101524353,5.971775054931641,0.08479206264019012,6.683677673339844,0.024051785469055176,4.194038798642961,0.23920986246755335,0.06695104152389107,32.65394564730413,10.637014560672336,60.6305284267558,65.7943019891992,1.6583146019425072,-114.0635140720546,27.928805554431392,q4_farthest
blind,bd9cea4af232a36d6254,526729,coupled_full_random,enhanced_v12_benchmark_v2,0.5698933601379395,6.272701740264893,0.08442801982164383,5.172142028808594,0.020159244537353516,8.525570113642324,0.0332369165715928,0.2904262922070196,40.29933231721778,2.7905606678039265,57.55302729964528,81.83818932520497,2.507325727602686,-40.596301255854485,160.94431697791873,q4_farthest
stress,4d1120af37d414a48db9,16320,coupled_sparse_random,parent_cached_dataset,0.2776429355144501,6.0612101554870605,0.08319668471813202,3.2181472778320312,0.022500276565551758,4.819117390148642,0.14341878808944247,0.06699044837406608,39.84744037094231,5.126918685051756,86.87708428518447,0.0,0.4835432755842962,-28.724683368793194,-15.609944502135704,q4_farthest
stress,cd084a506da738ee0085,570774,coupled_full_random,enhanced_v12_benchmark_v2,0.5554166436195374,5.519449234008789,0.08125077933073044,6.222373962402344,0.01887965202331543,9.254477808086127,0.2959370235216752,0.4311539581564268,35.429253954543114,2.100217161395971,62.09662402797885,88.25767491120973,0.7415976382591715,-105.38111881993933,-133.5842253492711,q4_farthest
stress,a1eccd0a9035bae35eb8,549634,coupled_full_random,enhanced_v12_benchmark_v2,0.6358569264411926,5.573490142822266,0.08112342655658722,9.130298614501953,0.02547633647918701,7.99050138582677,0.22580449311934697,0.2332128809945318,27.40210561546726,6.818575936084985,73.50629892572128,93.89655938678118,1.747720937840992,-137.74102178116385,-171.72670598751364,q4_farthest
blind,2e4d0835407c6ece337a,508949,coupled_full_random,enhanced_v12_benchmark_v2,0.4564943313598633,5.650515079498291,0.08017142117023468,3.713287353515625,0.0062400102615356445,5.813003458858065,0.20838555452965155,0.19891758038123514,33.747667570462966,7.3501330037675485,47.909817868493555,99.16499585992823,1.1214468492905245,24.25972991592016,63.597541138400345,q4_farthest
blind,41c1524e7e62f315e6fd,516027,coupled_full_random,enhanced_v12_benchmark_v2,0.45575252175331116,5.746087551116943,0.07986123859882355,7.840354919433594,0.03681683540344238,9.886281104706443,0.12866260388840575,0.22165090889638803,40.74602564395839,0.47094101346104217,56.398446051083674,44.251394343598776,0.6614336979237813,-37.14650414092188,-18.426108570280775,q4_farthest
blind,5e5edaf35bead871b860,526951,coupled_sparse_random,enhanced_v12_benchmark_v2,0.15999649465084076,5.072883129119873,0.07906388491392136,19.164566040039062,0.09476721286773682,3.834797071343532,0.2724716755276202,1.1340267050584554,20.168937601408725,8.972969386974952,13.606521526783775,0.0,0.0,8.606010809315762,8.606010809315762,q3
stress,374c1c03b680e0d9459d,568949,coupled_full_random,enhanced_v12_benchmark_v2,0.7846744656562805,5.464956283569336,0.07905611395835876,3.114612579345703,0.012646056711673737,12.612007469654566,0.16433678584095682,0.19770541925825122,30.16151000300124,14.747954524649408,79.52548695018828,59.78510652023682,2.5067332622130594,77.5134097859605,103.25642545422306,q4_farthest
stress,350831eccf6fc85afd7a,551081,coupled_full_random,enhanced_v12_benchmark_v2,0.6694213151931763,5.009387969970703,0.07770004868507385,4.729637145996094,0.006258368492126465,7.9848177658400585,0.33985170271844545,0.8786285353368865,30.22621224032838,1.9838439364903457,83.74910111513941,38.24065892668964,2.5327802688383927,108.06645017421897,44.3497316671143,q4_farthest
blind,9c0b480d508a947da408,571928,coupled_full_random,enhanced_v12_benchmark_v2,0.7229311466217041,5.154795169830322,0.07763540744781494,9.329795837402344,0.00035636499524116516,12.916278587506556,0.2409628123547325,0.21612439057080954,14.643421993005887,10.51698775908317,43.36247031231563,93.092327321504,1.140059932987889,-82.86219985241965,112.55766104739627,q4_farthest
stress,4a5b4789cf0d0220f899,574079,coupled_full_random,enhanced_v12_benchmark_v2,0.8108431100845337,4.371674537658691,0.07683821022510529,16.775405883789062,0.11397993564605713,2.249983493984158,0.45647838544961716,0.9776422010848513,10.813565246506862,14.56828771832649,60.072664137961226,98.21008722645976,2.0069987434571894,129.86138092693864,-135.32938743135477,q4_farthest
stress,d39fb4768c7cca3f698d,502183,coupled_full_random,enhanced_v12_benchmark_v2,0.4142211377620697,5.443037033081055,0.07466571033000946,1.670684814453125,0.007022261619567871,6.585898813189586,0.07687358613632352,0.1719520386883709,33.48893870966514,8.264416768465546,59.14928668519352,92.48774551605267,1.1409673751959202,53.70484056505569,9.31562627443003,q4_farthest
stress,a0dd302aaaced6663df6,554987,coupled_full_random,enhanced_v12_benchmark_v2,0.5930050015449524,4.542553424835205,0.07410889863967896,7.5740509033203125,0.02638232707977295,4.655196551727844,0.34372292726590475,1.425828955985486,14.475733912687836,12.51631922512938,70.55229402230097,96.59802676758738,0.7513869677483874,150.25827212276704,-127.58085677956126,q4_farthest
blind,10db35f953d0ce332d77,554989,coupled_full_random,enhanced_v12_benchmark_v2,0.6485208868980408,4.909438133239746,0.07356517016887665,1.99444580078125,0.028977632522583008,9.741705654633831,0.2884613074166208,0.26044032207902834,38.0331722089705,1.722554654062852,97.81515428199803,78.06331313156447,1.4862328545271202,68.95934473572149,107.46274160172595,q4_farthest
stress,39f3a07b3f35728d9f00,528111,coupled_full_random,enhanced_v12_benchmark_v2,0.6319494843482971,4.8712239265441895,0.07299395650625229,8.232429504394531,0.05339813232421875,3.7579538006990334,0.2117126153372713,0.6017364695585786,23.44641605190622,13.451979791771112,97.18999450323338,95.0373996532304,1.1438284047717766,-172.15930136945903,-24.793729454724087,q4_farthest
